565.,265.
555.,255.
585.,175.
535.,275.
475.,105.
565.,275.
525.,295.
485.,175.
575.,185.
635.,315.
555.,185.
465.,105.
545.,265.
575.,205.
545.,275.
555.,225.
545.,205.
555.,175.
525.,175.
635.,165.
535.,185.
545.,305.
545.,175.
555.,275.
525.,185.
475.,155.
545.,315.
575.,195.
525.,165.
615.,155.
605.,215.
645.,305.
535.,195.
515.,235.
455.,105.
555.,215.
555.,295.
545.,215.
525.,285.
565.,225.
535.,165.
405.,245.
635.,325.
565.,195.
575.,265.
645.,315.
545.,325.
625.,255.
605.,195.
635.,155.
455.,85.
525.,245.
535.,205.
585.,225.
555.,285.
565.,245.
625.,265.
555.,95.
615.,275.
445.,125.
545.,165.
565.,235.
575.,245.
525.,265.
525.,235.
465.,115.
345.,115.
505.,185.
645.,285.
515.,165.
505.,315.
555.,165.
515.,315.
625.,275.
575.,165.
535.,315.
575.,305.
475.,115.
565.,105.
395.,105.
445.,145.
595.,265.
615.,235.
605.,245.
435.,115.
615.,305.
415.,95.
455.,215.
645.,295.
505.,195.
455.,205.
385.,245.
485.,185.
385.,215.
505.,255.
635.,255.
645.,265.
385.,225.
525.,115.
585.,115.
565.,305.
505.,285.
455.,135.
585.,145.
625.,145.
565.,285.
625.,155.
365.,175.
295.,95.
385.,235.
355.,135.
615.,295.
455.,185.
485.,115.
625.,325.
375.,225.
545.,115.
505.,275.
505.,305.
335.,135.
595.,255.
455.,195.
505.,165.
635.,295.
505.,135.
405.,115.
565.,145.
515.,215.
555.,145.
445.,95.
645.,255.
515.,135.
505.,115.
515.,225.
185.,45.
375.,125.
425.,205.
395.,235.
625.,335.
505.,325.
595.,345.
485.,235.
535.,125.
605.,305.
525.,155.
155.,205.
395.,225.
565.,155.
575.,125.
245.,55.
435.,205.
495.,185.
335.,115.
175.,25.
615.,325.
445.,185.
545.,335.
385.,265.
585.,275.
535.,345.
485.,195.
425.,185.
565.,115.
475.,95.
405.,175.
455.,225.
535.,355.
155.,35.
415.,245.
535.,235.
545.,145.
355.,245.
465.,85.
405.,125.
495.,275.
465.,95.
585.,345.
545.,385.
475.,205.
425.,245.
375.,185.
615.,145.
585.,155.
605.,325.
535.,385.
545.,365.
355.,175.
535.,155.
415.,115.
405.,105.
305.,95.
505.,215.
435.,275.
365.,75.
405.,235.
635.,175.
495.,125.
495.,325.
305.,85.
535.,375.
425.,265.
445.,415.
275.,45.
435.,265.
465.,125.
405.,155.
595.,305.
615.,335.
385.,195.
435.,285.
385.,105.
445.,405.
295.,85.
485.,255.
565.,95.
455.,345.
575.,345.
435.,185.
415.,205.
475.,335.
555.,365.
445.,225.
355.,185.
495.,295.
195.,45.
525.,405.
365.,205.
595.,115.
365.,315.
435.,295.
555.,355.
435.,255.
